Euler1,Euler2,Euler3,default10,default15,default20,default25,default30
49,84,14,0.003,0.003,0.003,0.003,0.003
49,84,21,0.007,0.004,0.004,0.005,0.004
49,84,28,0.004,0.003,0.004,0.003,0.003
49,84,35,0.004,0.003,0.004,0.004,0.003
49,84,42,0.003,0.002,0.003,0.003,0.003
49,84,49,0.002,0.002,0.003,0.002,0.002
49,84,56,0.003,0.004,0.004,0.003,0.003
49,84,63,0.004,0.004,0.003,0.004,0.004
49,84,70,0.004,0.004,0.004,0.003,0.003
49,84,77,0.003,0.004,0.003,0.003,0.004
49,84,84,0.005,0.002,0.005,0.005,0.003
49,84,91,0.003,0.003,0.003,0.003,0.003
49,84,98,0.003,0.003,0.003,0.003,0.003
49,84,105,0.004,0.004,0.005,0.005,0.005
49,84,112,0.003,0.003,0.004,0.004,0.004
49,84,119,0.002,0.002,0.002,0.002,0.002
49,84,126,0.003,0.002,0.003,0.003,0.002
49,84,133,0.003,0.002,0.003,0.003,0.002
49,84,140,0.003,0.003,0.003,0.003,0.003
49,84,147,0.003,0.003,0.003,0.003,0.002
49,84,154,0.002,0.003,0.003,0.004,0.003
49,84,161,0.002,0.002,0.002,0.002,0.002
49,84,168,0.003,0.003,0.003,0.003,0.003
49,84,175,0.005,0.005,0.005,0.005,0.005
56,0,0,0.0,0.0,0.0,0.0,0.272
56,0,7,0.0,0.268,0.0,0.0,0.0
56,0,14,0.0,0.0,0.112,0.0,0.133
56,0,21,0.0,0.0,0.0,0.0,0.112
56,0,28,0.0,0.0,0.0,0.257,0.0
56,0,35,0.412,0.0,0.286,0.0,0.0
56,0,42,0.378,0.192,0.0,0.0,0.0
56,0,49,0.0,0.0,0.285,0.276,0.051
56,0,56,0.286,0.0,0.0,0.0,0.218
56,0,63,0.0,0.242,0.321,0.0,0.0
56,0,70,0.0,0.227,0.264,0.273,0.257
56,0,77,0.324,0.0,0.257,0.255,0.302
56,0,84,0.0,0.0,0.0,0.289,0.254
56,0,91,0.251,0.239,0.33,0.0,0.259
56,0,98,0.283,0.0,0.275,0.0,0.263
56,0,105,0.295,0.15,0.337,0.0,0.0
56,0,112,0.288,0.3,0.0,0.0,0.246
56,0,119,0.399,0.0,0.326,0.0,0.0
56,0,126,0.367,0.286,0.0,0.0,0.194
56,0,133,0.0,0.0,0.0,0.317,0.0
56,0,140,0.0,0.0,0.212,0.188,0.0
56,0,147,0.0,0.0,0.246,0.0,0.0
56,0,154,0.0,0.0,0.322,0.0,0.0
56,0,161,0.267,0.0,0.253,0.0,0.22
56,0,168,0.255,0.329,0.0,0.0,0.0
56,0,175,0.134,0.0,0.286,0.0,0.0
56,7,0,0.049,0.007,0.019,0.0,0.0
56,7,7,0.031,0.011,0.023,0.069,0.003
56,7,14,1.508,0.007,0.104,0.02,0.005
56,7,21,0.012,0.007,0.002,0.005,0.004
56,7,28,0.007,0.003,0.017,0.006,0.009
56,7,35,0.039,0.014,0.023,0.004,0.006
56,7,42,0.005,0.287,0.003,0.01,0.006
56,7,49,0.015,0.017,0.009,0.013,0.031
56,7,56,0.009,0.001,0.001,0.006,0.002
56,7,63,0.003,0.004,0.002,0.009,0.004
56,7,70,0.001,0.002,0.012,0.002,0.004
56,7,77,0.153,0.135,0.008,0.013,0.003
56,7,84,0.003,0.003,0.003,0.002,0.003
56,7,91,0.007,0.006,0.014,0.003,0.005
56,7,98,0.002,0.024,0.029,0.004,0.004
56,7,105,1.108,0.021,0.03,0.014,0.017
56,7,112,0.033,0.004,0.385,0.021,0.002
56,7,119,0.248,0.003,0.013,0.008,0.004
56,7,126,0.004,0.009,0.004,0.002,0.003
56,7,133,0.282,0.012,0.003,0.273,0.002
56,7,140,0.558,0.817,1.01,0.003,0.004
56,7,147,1.864,0.011,0.012,0.002,0.004
56,7,154,0.012,0.021,0.003,0.005,0.028
56,7,161,0.001,0.002,0.221,0.005,0.033
56,7,168,0.811,0.038,0.006,0.691,0.01
56,7,175,0.109,0.007,0.795,0.012,0.289
56,14,0,0.002,0.001,0.002,0.0,0.0
56,14,7,0.014,0.008,0.002,0.003,0.006
56,14,14,0.003,0.002,0.003,0.002,0.002
56,14,21,0.019,0.024,0.021,0.021,0.02
56,14,28,0.004,0.33,0.004,0.007,0.003
56,14,35,0.01,0.006,0.007,0.007,0.005
56,14,42,0.003,0.002,0.003,0.003,0.002
56,14,49,0.002,0.002,0.004,0.002,0.002
56,14,56,0.012,0.005,0.003,0.003,0.004
56,14,63,0.002,0.002,0.002,0.001,0.002
56,14,70,0.018,0.022,0.021,0.026,0.026
56,14,77,0.001,0.002,0.001,0.001,0.002
56,14,84,0.004,0.001,0.002,0.002,0.002
56,14,91,0.002,0.002,0.002,0.002,0.003
56,14,98,0.003,0.002,0.012,0.001,0.001
56,14,105,0.007,0.003,0.005,0.004,0.003
56,14,112,0.012,0.011,0.011,0.012,0.014
56,14,119,0.0,0.001,0.001,0.002,0.001
56,14,126,0.011,0.009,0.008,0.008,0.01
56,14,133,0.006,0.005,0.003,0.0,0.001
56,14,140,0.001,2.679,0.002,0.002,0.003
56,14,147,0.79,0.008,0.005,0.001,0.001
56,14,154,0.012,0.014,0.002,0.002,0.002
56,14,161,0.008,0.017,0.009,0.006,0.004
56,14,168,0.004,0.001,0.002,0.002,0.002
56,14,175,0.006,0.002,0.02,0.002,0.002
56,21,0,0.001,0.003,0.002,0.002,0.001
56,21,7,0.001,0.001,0.001,0.001,0.001
56,21,14,0.005,0.008,0.01,0.008,0.008
56,21,21,0.016,0.017,0.016,0.016,0.017
56,21,28,0.003,0.003,0.002,0.003,0.003
56,21,35,0.004,0.005,0.006,0.005,0.006
56,21,42,0.006,0.006,0.007,0.006,0.006
56,21,49,0.001,0.002,0.002,0.001,0.002
56,21,56,0.003,0.003,0.002,0.001,0.001
56,21,63,0.001,0.001,0.001,0.0,0.001
56,21,70,0.003,0.002,0.003,0.004,0.002
56,21,77,0.002,0.002,0.001,0.001,0.001
56,21,84,0.014,0.015,0.014,0.015,0.014
56,21,91,0.011,0.01,0.009,0.01,0.009
56,21,98,0.017,0.017,0.017,0.015,0.016
56,21,105,0.004,0.002,0.004,0.003,0.004
56,21,112,0.008,0.01,0.013,0.014,0.014
56,21,119,0.002,0.003,0.002,0.002,0.003
56,21,126,0.003,0.004,0.001,0.001,0.002
56,21,133,0.004,0.002,0.002,0.002,0.002
56,21,140,0.013,0.013,0.013,0.015,0.014
56,21,147,0.005,0.007,0.005,0.006,0.006
56,21,154,0.004,0.003,0.003,0.004,0.001
56,21,161,0.01,0.017,0.008,0.01,0.009
56,21,168,0.006,0.009,0.007,0.007,0.007
56,21,175,0.003,0.009,0.003,0.001,0.004
56,28,0,0.002,0.003,0.0,0.001,0.002
56,28,7,0.004,0.005,0.003,0.005,0.005
56,28,14,0.011,0.012,0.013,0.012,0.012
56,28,21,0.002,0.002,0.001,0.002,0.002
56,28,28,0.007,0.007,0.006,0.006,0.007
56,28,35,0.006,0.008,0.007,0.008,0.004
56,28,42,0.007,0.004,0.004,0.005,0.003
56,28,49,0.002,0.002,0.002,0.002,0.003
56,28,56,0.009,0.009,0.008,0.009,0.009
56,28,63,0.005,0.005,0.003,0.002,0.002
56,28,70,0.005,0.005,0.005,0.004,0.005
56,28,77,0.003,0.004,0.004,0.005,0.004
56,28,84,0.004,0.005,0.006,0.006,0.005
56,28,91,0.01,0.007,0.005,0.005,0.005
56,28,98,0.01,0.011,0.011,0.011,0.01
56,28,105,0.011,0.01,0.012,0.01,0.01
56,28,112,0.003,0.003,0.003,0.002,0.002
56,28,119,0.015,0.01,0.014,0.012,0.012
56,28,126,0.007,0.007,0.007,0.007,0.007
56,28,133,0.005,0.005,0.008,0.005,0.005
56,28,140,0.005,0.005,0.004,0.006,0.004
56,28,147,0.012,0.011,0.011,0.01,0.012
56,28,154,0.007,0.009,0.007,0.008,0.008
56,28,161,0.006,0.002,0.006,0.004,0.004
56,28,168,0.011,0.013,0.012,0.013,0.012
56,28,175,0.007,0.008,0.008,0.01,0.007
56,35,0,0.008,0.007,0.007,0.007,0.006
56,35,7,0.006,0.005,0.005,0.005,0.006
56,35,14,0.008,0.01,0.008,0.01,0.009
56,35,21,0.009,0.01,0.009,0.01,0.009
56,35,28,0.008,0.008,0.008,0.007,0.008
56,35,35,0.007,0.006,0.007,0.007,0.006
56,35,42,0.007,0.008,0.008,0.006,0.008
56,35,49,0.007,0.007,0.007,0.007,0.007
56,35,56,0.008,0.008,0.008,0.008,0.008
56,35,63,0.007,0.007,0.006,0.005,0.006
56,35,70,0.008,0.01,0.01,0.009,0.01
56,35,77,0.007,0.007,0.008,0.006,0.007
56,35,84,0.002,0.002,0.002,0.001,0.001
56,35,91,0.008,0.007,0.007,0.008,0.007
56,35,98,0.008,0.008,0.008,0.008,0.008
56,35,105,0.005,0.005,0.005,0.004,0.005
56,35,112,0.002,0.002,0.001,0.001,0.002
56,35,119,0.004,0.002,0.002,0.002,0.005
56,35,126,0.005,0.006,0.007,0.005,0.005
56,35,133,0.007,0.007,0.007,0.009,0.007
56,35,140,0.008,0.008,0.007,0.01,0.007
56,35,147,0.005,0.006,0.004,0.004,0.005
56,35,154,0.009,0.008,0.008,0.008,0.008
56,35,161,0.006,0.006,0.007,0.007,0.006
56,35,168,0.003,0.003,0.001,0.001,0.001
56,35,175,3.482,0.003,0.003,0.003,0.003
56,42,0,0.005,0.005,0.005,0.005,0.006
56,42,7,0.008,0.008,0.008,0.008,0.008
56,42,14,0.003,0.003,0.003,0.003,0.003
56,42,21,0.004,0.004,0.004,0.004,0.004
56,42,28,0.004,0.002,0.003,0.002,0.002
56,42,35,0.005,0.006,0.006,0.005,0.006
56,42,42,0.006,0.006,0.005,0.007,0.007
56,42,49,0.006,0.006,0.006,0.007,0.006
56,42,56,0.006,0.008,0.008,0.008,0.007
56,42,63,0.005,0.005,0.004,0.004,0.004
56,42,70,0.004,0.004,0.005,0.004,0.005
56,42,77,0.007,0.007,0.007,0.007,0.007
56,42,84,0.005,0.005,0.004,0.004,0.004
56,42,91,0.002,0.003,0.002,0.001,0.003
56,42,98,0.006,0.006,0.005,0.005,0.006
56,42,105,0.006,0.007,0.007,0.006,0.006
56,42,112,0.006,0.006,0.006,0.006,0.005
56,42,119,0.008,0.008,0.008,0.008,0.008
56,42,126,0.008,0.008,0.007,0.008,0.007
56,42,133,0.004,0.005,0.005,0.004,0.004
56,42,140,0.006,0.007,0.006,0.006,0.006
56,42,147,0.006,0.006,0.007,0.007,0.006
56,42,154,0.005,0.006,0.006,0.006,0.006
56,42,161,0.004,0.004,0.004,0.004,0.004
56,42,168,0.006,0.004,0.005,0.006,0.005
56,42,175,0.007,0.007,0.007,0.008,0.007
56,49,0,0.004,0.003,0.004,0.004,0.004
56,49,7,0.007,0.006,0.006,0.006,0.006
56,49,14,0.005,0.003,0.003,0.002,0.002
56,49,21,0.005,0.004,0.004,0.005,0.005
56,49,28,0.004,0.005,0.005,0.004,0.005
56,49,35,0.006,0.007,0.006,0.006,0.007
56,49,42,0.005,0.005,0.004,0.005,0.005
56,49,49,0.005,0.006,0.005,0.006,0.006
56,49,56,0.005,0.006,0.006,0.005,0.006
56,49,63,0.005,0.004,0.005,0.005,0.005
56,49,70,0.005,0.004,0.004,0.004,0.004
56,49,77,0.005,0.006,0.005,0.006,0.006
56,49,84,0.007,0.006,0.007,0.007,0.007
56,49,91,0.005,0.005,0.004,0.004,0.004
56,49,98,0.006,0.005,0.005,0.005,0.005
56,49,105,0.005,0.005,0.004,0.004,0.004
56,49,112,0.006,0.006,0.006,0.006,0.006
56,49,119,0.003,0.005,0.004,0.002,0.003
56,49,126,0.006,0.006,0.006,0.006,0.006
56,49,133,0.005,0.005,0.005,0.005,0.005
56,49,140,0.006,0.006,0.006,0.006,0.007
56,49,147,0.005,0.005,0.005,0.005,0.005
56,49,154,0.004,0.004,0.005,0.004,0.004
56,49,161,0.004,0.006,0.005,0.005,0.005
56,49,168,0.005,0.005,0.005,0.005,0.005
56,49,175,0.004,0.004,0.004,0.004,0.004
56,56,0,0.004,0.004,0.004,0.004,0.004
56,56,7,0.003,0.003,0.003,0.003,0.004
56,56,14,0.004,0.005,0.004,0.005,0.004
56,56,21,0.003,0.002,0.003,0.003,0.003
56,56,28,0.005,0.005,0.005,0.005,0.005
56,56,35,0.004,0.004,0.004,0.004,0.004
56,56,42,0.004,0.004,0.004,0.004,0.004
56,56,49,0.004,0.004,0.005,0.004,0.004
56,56,56,0.005,0.004,0.004,0.004,0.004
56,56,63,0.004,0.004,0.004,0.005,0.004
56,56,70,0.005,0.005,0.005,0.005,0.005
56,56,77,0.005,0.004,0.004,0.005,0.004
56,56,84,0.005,0.005,0.006,0.005,0.005
56,56,91,0.004,0.004,0.004,0.004,0.004
56,56,98,0.004,0.004,0.005,0.004,0.005
56,56,105,0.003,0.003,0.004,0.003,0.003
56,56,112,0.005,0.005,0.005,0.005,0.005
56,56,119,0.004,0.004,0.004,0.004,0.004
56,56,126,0.004,0.005,0.004,0.004,0.005
56,56,133,0.004,0.004,0.003,0.003,0.003
56,56,140,0.004,0.005,0.004,0.005,0.005
56,56,147,0.004,0.003,0.004,0.003,0.003
56,56,154,0.004,0.004,0.004,0.004,0.004
56,56,161,0.004,0.004,0.004,0.004,0.004
56,56,168,0.004,0.004,0.004,0.005,0.004
56,56,175,0.004,0.004,0.004,0.004,0.004
56,63,0,0.004,0.004,0.004,0.004,0.004
56,63,7,0.004,0.004,0.004,0.004,0.004
56,63,14,0.004,0.004,0.004,0.005,0.005
56,63,21,0.004,0.004,0.004,0.004,0.004
56,63,28,0.004,0.004,0.004,0.004,0.004
56,63,35,0.004,0.004,0.004,0.004,0.004
56,63,42,0.004,0.004,0.004,0.004,0.004
56,63,49,0.003,0.004,0.004,0.003,0.003
56,63,56,0.004,0.004,0.004,0.004,0.004
56,63,63,0.004,0.004,0.004,0.004,0.004
56,63,70,0.003,0.004,0.004,0.003,0.003
56,63,77,0.004,0.004,0.004,0.004,0.004
56,63,84,0.004,0.005,0.005,0.004,0.005
56,63,91,0.004,0.004,0.003,0.004,0.004
56,63,98,0.004,0.003,0.003,0.003,0.004
56,63,105,0.004,0.004,0.004,0.004,0.004
56,63,112,0.003,0.003,0.003,0.003,0.003
56,63,119,0.004,0.004,0.004,0.004,0.004
56,63,126,0.004,0.004,0.003,0.003,0.004
56,63,133,0.004,0.004,0.004,0.004,0.004
56,63,140,0.004,0.004,0.004,0.004,0.004
56,63,147,0.004,0.004,0.004,0.004,0.004
56,63,154,0.004,0.005,0.004,0.004,0.004
56,63,161,0.004,0.004,0.004,0.004,0.004
56,63,168,0.004,0.004,0.004,0.004,0.004
56,63,175,0.003,0.003,0.003,0.003,0.004
56,70,0,0.003,0.003,0.003,0.003,0.003
56,70,7,0.004,0.003,0.003,0.003,0.003
56,70,14,0.003,0.003,0.003,0.003,0.003
56,70,21,0.003,0.003,0.003,0.003,0.003
56,70,28,0.003,0.004,0.004,0.004,0.004
56,70,35,0.003,0.003,0.003,0.003,0.003
56,70,42,0.004,0.004,0.004,0.004,0.004
56,70,49,0.003,0.003,0.003,0.003,0.003
56,70,56,0.004,0.003,0.003,0.003,0.003
56,70,63,0.003,0.003,0.003,0.003,0.003
56,70,70,0.004,0.003,0.004,0.003,0.004
56,70,77,0.004,0.003,0.003,0.003,0.002
56,70,84,0.004,0.004,0.004,0.004,0.004
56,70,91,0.003,0.003,0.003,0.003,0.003
56,70,98,0.003,0.003,0.003,0.003,0.003
56,70,105,0.003,0.003,0.002,0.002,0.002
56,70,112,0.004,0.003,0.003,0.004,0.004
56,70,119,0.004,0.004,0.003,0.004,0.003
56,70,126,0.003,0.003,0.003,0.003,0.003
56,70,133,0.003,0.003,0.003,0.004,0.004
56,70,140,0.004,0.003,0.003,0.003,0.003
56,70,147,0.004,0.004,0.004,0.004,0.003
56,70,154,0.003,0.003,0.004,0.003,0.003
56,70,161,0.003,0.004,0.004,0.004,0.004
56,70,168,0.003,0.003,0.003,0.003,0.003
56,70,175,0.003,0.004,0.004,0.004,0.003
56,77,0,0.003,0.003,0.003,0.003,0.003
56,77,7,0.003,0.003,0.003,0.003,0.003
56,77,14,0.002,0.003,0.003,0.003,0.003
56,77,21,0.003,0.004,0.003,0.003,0.004
56,77,28,0.003,0.003,0.002,0.002,0.002
56,77,35,0.003,0.002,0.002,0.003,0.003
56,77,42,0.004,0.004,0.003,0.005,0.004
56,77,49,0.003,0.003,0.003,0.003,0.003
56,77,56,0.004,0.003,0.003,0.003,0.003
56,77,63,0.004,0.004,0.004,0.004,0.004
56,77,70,0.003,0.003,0.003,0.002,0.002
56,77,77,0.002,0.002,0.002,0.003,0.002
56,77,84,0.005,0.004,0.004,0.005,0.005
56,77,91,0.003,0.003,0.003,0.003,0.003
56,77,98,0.003,0.003,0.003,0.003,0.003
56,77,105,0.004,0.005,0.004,0.005,0.005
56,77,112,0.003,0.003,0.002,0.002,0.003
56,77,119,0.003,0.003,0.003,0.003,0.003
56,77,126,0.003,0.003,0.004,0.004,0.004
56,77,133,0.005,0.003,0.003,0.004,0.004
56,77,140,0.003,0.003,0.003,0.003,0.003
56,77,147,0.004,0.003,0.004,0.004,0.003
56,77,154,0.004,0.004,0.004,0.004,0.004
56,77,161,0.003,0.003,0.003,0.003,0.003
56,77,168,0.003,0.003,0.003,0.003,0.003
56,77,175,0.004,0.005,0.004,0.004,0.005
56,84,0,0.003,0.003,0.003,0.003,0.003
56,84,7,0.003,0.003,0.003,0.003,0.003
56,84,14,0.01,0.003,0.003,0.003,0.003
56,84,21,0.003,0.003,0.003,0.003,0.003
56,84,28,0.003,0.002,0.002,0.002,0.002
56,84,35,0.004,0.003,0.003,0.003,0.003
56,84,42,0.003,0.003,0.003,0.004,0.004
56,84,49,0.003,0.004,0.003,0.003,0.003
56,84,56,0.003,0.004,0.004,0.003,0.004
56,84,63,0.003,0.004,0.003,0.003,0.003
56,84,70,0.003,0.002,0.002,0.002,0.002
56,84,77,0.003,0.003,0.003,0.003,0.003
56,84,84,0.003,0.004,0.003,0.004,0.004
56,84,91,0.005,0.004,0.005,0.005,0.005
56,84,98,0.003,0.003,0.003,0.003,0.004
56,84,105,0.005,0.003,0.005,0.003,0.002
56,84,112,0.005,0.004,0.004,0.004,0.005
56,84,119,0.003,0.003,0.003,0.003,0.003
56,84,126,0.004,0.003,0.004,0.003,0.003
56,84,133,0.003,0.003,0.003,0.003,0.003
56,84,140,0.003,0.003,0.003,0.003,0.003
56,84,147,0.003,0.002,0.003,0.003,0.003
56,84,154,0.003,0.003,0.002,0.003,0.003
56,84,161,0.004,0.003,0.004,0.004,0.004
56,84,168,0.003,0.003,0.003,0.003,0.003
56,84,175,0.005,0.003,0.004,0.004,0.003
63,0,0,0.315,0.178,0.275,0.0,0.32
63,0,7,0.309,0.229,0.0,0.278,0.291
63,0,14,0.274,0.0,0.129,0.0,0.0
63,0,21,0.272,0.246,0.27,0.267,0.0
63,0,28,0.365,0.0,0.0,0.0,0.0
63,0,35,0.0,0.283,0.0,0.32,0.284
63,0,42,0.299,0.0,0.0,0.277,0.0
63,0,49,0.282,0.0,0.0,0.279,0.0
63,0,56,0.324,0.296,0.0,0.0,0.211
63,0,63,0.0,0.269,0.0,0.0,0.275
63,0,70,0.306,0.0,0.281,0.0,0.241
63,0,77,0.304,0.275,0.0,0.233,0.264
63,0,84,0.372,0.261,0.196,0.323,0.0
63,0,91,0.253,0.0,0.262,0.285,0.0
63,0,98,0.224,0.254,0.0,0.293,0.258
63,0,105,0.0,0.0,0.0,0.0,0.0
63,0,112,0.209,0.0,0.341,0.0,0.26
63,0,119,0.267,0.0,0.0,0.0,0.273
63,0,126,0.0,0.052,0.0,0.0,0.0
63,0,133,0.0,0.0,0.333,0.0,0.0
63,0,140,0.0,0.0,0.0,0.0,0.294
63,0,147,0.0,0.0,0.0,0.24,0.0
63,0,154,0.0,0.246,0.0,0.0,0.0
63,0,161,0.0,0.0,0.0,0.0,0.0
63,0,168,0.268,0.278,0.0,0.0,0.0
63,0,175,0.27,0.0,0.0,0.0,0.201
63,7,0,0.002,0.01,0.008,0.012,0.047
63,7,7,0.007,0.925,0.005,0.013,0.003
63,7,14,0.013,0.014,0.008,0.455,0.009
63,7,21,0.003,0.003,0.08,0.001,0.003
63,7,28,0.004,0.829,1.441,0.032,0.01
63,7,35,1.285,0.028,0.008,0.003,0.004
63,7,42,0.023,0.013,0.005,0.005,0.009
63,7,49,0.005,0.015,0.001,0.018,0.007
63,7,56,0.014,0.003,0.016,0.006,0.005
63,7,63,0.008,0.007,0.01,0.002,0.005
63,7,70,0.004,0.002,0.003,0.002,0.004
63,7,77,0.018,0.011,0.008,0.001,0.008
63,7,84,0.216,0.012,0.007,0.031,0.015
63,7,91,0.006,0.002,0.088,0.003,0.003
63,7,98,0.022,0.002,0.005,0.003,0.03
63,7,105,0.039,0.003,1.218,0.022,0.007
63,7,112,0.804,0.005,0.008,0.001,0.007
63,7,119,0.001,0.007,0.003,0.011,0.003
63,7,126,0.011,0.01,0.002,0.005,0.005
63,7,133,0.012,0.009,0.058,0.02,0.007
63,7,140,1.037,0.069,0.004,0.004,0.003
63,7,147,0.001,0.032,0.006,0.025,0.01
63,7,154,0.024,0.006,0.001,0.004,0.008
63,7,161,0.008,0.009,0.284,0.007,0.002
63,7,168,0.042,0.552,0.039,0.025,0.271
63,7,175,0.724,0.078,0.003,0.006,0.287
63,14,0,0.001,0.0,0.004,0.001,0.0
63,14,7,0.003,0.003,0.009,0.006,0.002
63,14,14,0.002,0.002,0.002,0.001,0.002
63,14,21,0.012,0.014,0.013,0.012,0.015
63,14,28,0.003,0.003,0.003,0.002,0.003
63,14,35,0.02,0.014,0.017,0.013,0.015
63,14,42,0.003,0.003,0.001,0.003,0.002
63,14,49,0.001,0.002,0.001,0.002,0.001
63,14,56,0.006,0.007,0.002,0.002,0.006
63,14,63,0.04,0.001,0.002,0.001,0.002
63,14,70,0.009,0.012,0.012,0.01,0.008
63,14,77,0.002,0.003,0.002,0.002,0.002
63,14,84,0.001,0.004,0.002,0.002,0.001
63,14,91,0.004,0.001,0.001,0.002,0.006
63,14,98,0.002,0.001,0.001,0.002,0.001
63,14,105,0.001,0.002,0.001,0.002,0.005
63,14,112,0.024,0.019,0.019,0.018,0.019
63,14,119,0.002,0.011,0.008,0.012,0.007
63,14,126,0.026,0.03,0.025,0.023,0.024
63,14,133,0.0,0.003,0.002,0.001,0.002
63,14,140,0.002,0.005,0.003,0.003,0.002
63,14,147,0.003,0.001,0.001,0.001,0.001
63,14,154,0.01,0.007,0.008,0.004,0.011
63,14,161,0.015,0.009,0.002,0.003,0.004
63,14,168,0.341,0.002,0.002,0.002,0.001
63,14,175,0.008,0.004,0.009,0.002,0.001
63,21,0,0.001,0.003,0.002,0.002,0.001
63,21,7,0.003,0.002,0.003,0.002,0.003
63,21,14,0.001,0.001,0.001,0.002,0.001
63,21,21,0.014,0.014,0.012,0.014,0.014
63,21,28,0.003,0.002,0.002,0.001,0.001
63,21,35,0.004,0.004,0.002,0.001,0.002
63,21,42,0.021,0.014,0.019,0.021,0.021
63,21,49,0.01,0.012,0.007,0.011,0.007
63,21,56,0.004,0.003,0.003,0.002,0.003
63,21,63,0.005,0.006,0.007,0.007,0.005
63,21,70,0.009,0.008,0.008,0.007,0.008
63,21,77,0.011,0.009,0.001,0.004,0.005
63,21,84,0.012,0.012,0.011,0.011,0.011
63,21,91,0.008,0.005,0.011,0.009,0.005
63,21,98,0.023,0.022,0.022,0.022,0.023
63,21,105,0.004,0.008,0.005,0.005,0.001
63,21,112,0.007,0.007,0.005,0.007,0.003
63,21,119,0.004,0.001,0.003,0.002,0.002
63,21,126,0.001,0.002,0.001,0.001,0.001
63,21,133,0.001,0.002,0.001,0.002,0.001
63,21,140,0.005,0.006,0.005,0.005,0.005
63,21,147,0.011,0.012,0.013,0.014,0.013
63,21,154,0.014,0.009,0.012,0.012,0.01
63,21,161,0.005,0.005,0.003,0.003,0.005
63,21,168,0.015,0.018,0.023,0.02,0.02
63,21,175,0.002,2.159,0.009,0.005,0.012
63,28,0,0.004,0.001,0.001,0.001,0.001
63,28,7,0.017,0.017,0.017,0.016,0.017
63,28,14,0.007,0.003,0.005,0.003,0.001
63,28,21,0.005,0.001,0.002,0.004,0.001
63,28,28,0.002,0.002,0.005,0.003,0.002
63,28,35,0.005,0.004,0.006,0.003,0.003
63,28,42,0.013,0.012,0.008,0.009,0.01
63,28,49,0.009,0.008,0.006,0.006,0.005
63,28,56,0.013,0.013,0.014,0.013,0.013
63,28,63,0.001,0.002,0.001,0.001,0.002
63,28,70,0.01,0.01,0.01,0.009,0.009
63,28,77,0.014,0.013,0.014,0.016,0.015
63,28,84,0.002,0.001,0.003,0.003,0.002
63,28,91,0.001,0.002,0.003,0.001,0.002
63,28,98,0.011,0.011,0.012,0.012,0.012
63,28,105,0.008,0.009,0.007,0.011,0.011
63,28,112,0.006,0.008,0.008,0.006,0.007
63,28,119,3.808,0.007,0.008,0.01,0.008
63,28,126,0.01,0.01,0.009,0.01,0.01
63,28,133,0.004,0.003,0.004,0.004,0.003
63,28,140,0.006,0.007,0.006,0.005,0.006
63,28,147,0.009,0.006,0.008,0.004,0.002
63,28,154,0.014,0.012,0.005,0.004,0.01
63,28,161,0.009,0.01,0.009,0.01,0.009
63,28,168,0.014,0.012,0.012,0.015,0.012
63,28,175,0.003,0.008,0.006,0.005,0.003
63,35,0,0.007,0.005,0.006,0.005,0.005
63,35,7,0.009,0.008,0.008,0.008,0.009
63,35,14,0.008,0.008,0.007,0.007,0.007
63,35,21,0.011,0.01,0.01,0.011,0.011
63,35,28,0.013,0.013,0.013,0.012,0.012
63,35,35,0.007,0.004,0.003,0.004,0.003
63,35,42,0.009,0.009,0.011,0.009,0.009
63,35,49,0.003,0.002,0.002,0.002,0.001
63,35,56,0.003,0.003,0.002,0.003,0.002
63,35,63,0.003,0.003,0.004,0.004,0.003
63,35,70,0.012,0.012,0.012,0.012,0.012
63,35,77,0.009,0.008,0.008,0.008,0.008
63,35,84,0.008,0.007,0.008,0.008,0.007
63,35,91,0.004,0.003,0.002,0.004,0.003
63,35,98,0.012,0.012,0.013,0.012,0.012
63,35,105,0.008,0.008,0.009,0.008,0.009
63,35,112,0.011,0.011,0.011,0.011,0.012
63,35,119,0.009,0.01,0.01,0.01,0.01
63,35,126,0.006,0.008,0.008,0.008,0.008
63,35,133,0.005,0.004,0.003,0.001,0.002
63,35,140,0.009,0.011,0.012,0.012,0.013
63,35,147,0.007,0.007,0.006,0.006,0.005
63,35,154,0.011,0.012,0.012,0.012,0.012
63,35,161,13.802,0.011,0.009,0.01,0.009
63,35,168,0.001,0.002,0.001,0.002,0.002
63,35,175,0.008,0.008,0.006,0.007,0.01
63,42,0,0.001,0.002,0.003,0.002,0.001
63,42,7,0.009,0.009,0.009,0.009,0.009
63,42,14,0.009,0.01,0.009,0.01,0.01
63,42,21,0.008,0.009,0.009,0.009,0.009
63,42,28,0.007,0.006,0.007,0.005,0.006
63,42,35,0.006,0.005,0.005,0.005,0.005
63,42,42,0.009,0.009,0.009,0.009,0.008
63,42,49,0.008,0.008,0.008,0.007,0.008
63,42,56,0.005,0.005,0.005,0.005,0.006
63,42,63,0.008,0.008,0.007,0.008,0.008
63,42,70,0.009,0.008,0.007,0.009,0.007
63,42,77,0.006,0.005,0.006,0.005,0.005
63,42,84,0.007,0.004,0.005,0.007,0.006
63,42,91,0.008,0.005,0.008,0.006,0.006
63,42,98,0.009,0.01,0.01,0.01,0.01
63,42,105,0.01,0.009,0.01,0.009,0.01
63,42,112,0.008,0.009,0.008,0.008,0.009
63,42,119,0.003,0.005,0.006,0.006,0.005
63,42,126,0.005,0.004,0.004,0.003,0.004
